date,open,high,low,close,volume
2013-02-16,27.43,27.58,26.71,27.5,2782.389486579998
2013-02-17,27.36,27.5,25.25,26.98,7942.000111990001
2013-02-18,26.81,27.0,26.29,26.92,3103.5419359700004
2013-02-19,26.92,29.5,26.7,29.39,9541.05177226001
2013-02-20,29.39,30.07,29.21,30.0,3832.3932231499975
2013-02-21,30.0,30.14,29.6,30.0,3576.112024300002
2013-02-22,29.96,31.49,29.9,30.4,6182.202273660005
2013-02-23,30.37,30.44,27.67,29.54,3865.848259490002
2013-02-24,29.55,30.37,29.08,29.78,1590.7775201900006
2013-02-25,29.79,30.49,29.78,30.43,1564.8486777399999
2013-02-26,30.43,32.0,29.85,31.1,5071.901743689996
2013-02-27,31.01,31.77,30.45,31.31,3168.5444151499983
2013-02-28,31.31,34.42,31.31,33.53,6726.8743250600155
2013-03-01,33.53,34.75,33.25,34.55,3666.42582920999
2013-03-02,34.55,34.77,33.6,34.16,2128.57214025
2013-03-03,34.29,34.34,33.91,34.33,1136.6260825900004
2013-03-04,34.33,37.0,34.24,36.52,6165.244720890003
2013-03-05,36.56,41.0,36.53,40.75,6476.192209720032
2013-03-06,40.66,49.17,40.66,42.32,10298.438930550035
2013-03-07,42.31,46.0,33.0,41.68,16259.061980219902
2013-03-08,41.68,44.37,40.56,43.76,4388.759446450002
2013-03-09,43.77,46.0,42.0,46.0,3829.2199597999847
2013-03-10,45.76,47.0,45.0,45.29,1252.097713509999
2013-03-11,45.97,48.38,45.6,48.25,3400.785946099999
2013-03-12,48.15,48.25,36.0,44.84,11195.69562450997
2013-03-13,44.29,47.09,44.2,46.99,3290.234404919998
2013-03-14,46.99,47.97,46.8,46.95,3527.687091239999
2013-03-15,46.95,47.29,46.9,46.9,1063.7644379800001
2013-03-16,46.93,47.0,46.58,46.74,909.7556343299998
2013-03-17,46.7,47.24,46.7,47.24,1102.9602980900002
2013-03-18,47.24,51.1,46.98,50.35,5924.103026770004
2013-03-19,49.87,60.0,48.0,59.41,9303.937900350022
2013-03-20,59.46,67.99,58.86,64.2,8546.006801930014
2013-03-21,65.13,76.91,64.61,72.23,9864.567110140004
2013-03-22,70.87,74.47,65.0,69.9,5462.6965523599965
2013-03-23,68.81,72.0,50.09,63.9,13092.94728399
2013-03-24,64.37,71.0,63.36,70.22,3627.6948039499985
2013-03-25,70.22,80.0,69.25,75.11,8198.252314029995
2013-03-26,74.3,100.0,74.3,79.81,6748.681118500018
2013-03-27,79.81,89.99,78.75,89.3,6073.079582859995
2013-03-28,89.4,97.0,80.0,88.52,9823.473357790006
2013-03-29,88.96,94.0,84.0,90.0,6658.416937419998
2013-03-30,90.49,95.0,89.31,92.11,1799.5207545500016
2013-03-31,92.12,96.15,92.12,96.15,2003.8176984199995
2013-04-01,95.5,106.5,93.7,104.7,6540.705267700006
2013-04-02,103.73,116.0,100.1,116.0,6441.039002689979
2013-04-03,116.0,158.41,110.0,133.78,15003.94850365007
2013-04-04,133.87,150.0,119.0,135.0,7265.273001119991
2013-04-05,134.67,200.0,127.09,141.8,7564.277721590045
2013-04-06,141.8,150.03,138.5,141.0,3504.2739536300023
2013-04-07,141.0,165.1,140.65,164.97,6737.21244685001
2013-04-08,164.97,198.0,162.0,185.6,13411.063235910062
2013-04-09,185.6,235.29,164.34,229.0,11211.78878477001
2013-04-10,228.94,259.34,70.0,162.0,20889.470790280015
2013-04-11,162.0,179.0,50.0,83.4,37205.884922730045
2013-04-12,81.02,112.0,45.0,109.9,29095.90818646983
2013-04-13,109.9,119.0,85.0,91.64,16830.84314245009
2013-04-14,90.44,99.99,81.94,91.11,5777.573331240012
2013-04-15,91.79,99.8,60.0,74.0,19578.128715980052
2013-04-16,73.99,82.0,49.8,68.09,35706.58629385982
2013-04-17,67.85,101.12,60.0,89.98,30854.42411946995
2013-04-18,89.98,111.23,78.92,109.3,16527.459716680132
2013-04-19,109.3,140.2,100.0,117.71,25498.952048419877
2013-04-20,118.11,129.79,114.27,126.55,7474.814248340074
2013-04-21,126.55,129.0,101.0,118.81,17188.090771060124
2013-04-22,118.91,125.01,116.0,123.74,6675.549458229987
2013-04-23,123.73,138.87,121.12,137.29,13391.870557520318
2013-04-24,137.3,161.0,134.98,149.0,21232.850344769995
2013-04-25,150.0,170.28,123.2,141.9,16566.09169458009
2013-04-26,141.9,142.53,126.68,137.3,10688.921087730076
2013-04-27,137.3,148.61,125.76,128.8,6686.075087640059
2013-04-28,128.8,148.18,121.57,135.28,5136.525500600008
2013-04-29,135.31,151.65,123.96,143.31,10485.462135040065
2013-04-30,143.32,144.99,133.89,139.88,8465.297181360056
2013-05-01,139.87,140.3,104.9,116.75,21104.902129950213
2013-05-02,116.75,127.24,93.01,106.81,21725.13359800013
2013-05-03,107.02,108.0,81.5,98.08,26863.564446089895
2013-05-04,98.08,115.64,94.0,112.62,15910.128076660438
2013-05-05,112.89,118.76,106.5,116.57,9033.941777830018
2013-05-06,116.9,123.97,105.0,112.71,17251.55561438021
2013-05-07,112.67,112.95,98.77,110.0,14941.552635140066
2013-05-08,110.92,116.29,109.41,113.16,8261.64064249003
2013-05-09,113.16,113.95,109.0,111.96,6725.70842693
2013-05-10,111.96,119.98,109.2,117.9,10480.135118790293
2013-05-11,117.9,118.5,112.95,115.04,4692.104966870024
2013-05-12,115.58,117.86,113.0,114.5,3366.703034669944
2013-05-13,115.05,117.48,113.55,115.99,3412.041234419986
2013-05-14,115.98,117.9,103.5,107.0,12120.007838960137
2013-05-15,107.0,113.0,101.72,108.95,10914.518294810332
2013-05-16,108.96,113.35,108.35,113.35,7515.7616625701585
2013-05-17,113.36,118.16,112.82,116.73,9721.360895210133
2013-05-18,117.51,118.55,115.99,118.49,3906.2309018399937
2013-05-19,118.49,118.98,114.1,116.38,4800.361431920007
2013-05-20,117.27,118.94,114.03,116.55,4541.309885939988
2013-05-21,117.81,118.56,116.9,117.5,3656.2547231999993
2013-05-22,117.25,119.48,117.0,119.11,7275.604711780068
2013-05-23,118.45,123.9,118.36,123.84,10212.795461179958
2013-05-24,123.84,129.94,122.52,128.7,13193.582034340243
2013-05-25,128.65,129.73,126.03,128.97,5146.705198749998
2013-05-26,128.98,130.29,127.97,129.5,3916.0646751499994
2013-05-27,130.27,130.6,120.33,126.25,7413.81180566001
2013-05-28,126.2,127.11,123.0,125.92,6072.757804680026
2013-05-29,125.99,130.4,125.53,130.35,9946.839237250217
2013-05-30,130.01,131.0,124.9,126.81,9432.356131709992
2013-05-31,126.78,129.87,125.06,127.91,5633.948496139983
2013-06-01,127.76,128.86,127.09,128.77,3406.48517335999
2013-06-02,128.77,128.8,117.02,123.0,15138.129012020017
2013-06-03,123.35,125.01,117.0,123.22,8850.292230110048
2013-06-04,123.22,123.66,116.32,120.57,7975.858717980016
2013-06-05,120.58,122.74,119.65,121.2,4733.026948960012
2013-06-06,120.98,121.33,118.43,118.78,4936.978170620008
2013-06-07,118.78,119.16,107.0,110.18,18261.4760958401
2013-06-08,110.17,112.46,108.44,109.11,5055.007113969993
2013-06-09,109.11,110.0,90.0,100.17,30734.498885770052
2013-06-10,100.17,107.9,93.1,104.22,13536.558407550116
2013-06-11,104.21,108.0,102.97,107.36,5234.353340369963
2013-06-12,107.35,111.18,105.01,106.56,7612.620552550019
2013-06-13,106.1,108.43,95.0,102.0,8047.280501009999
2013-06-14,101.86,102.95,95.0,99.01,10698.41200690002
2013-06-15,99.01,105.0,96.22,99.42,4243.407718050004
2013-06-16,99.43,101.11,98.0,99.37,3089.7346279099884
2013-06-17,98.74,101.47,98.29,100.0,4785.766020270017
2013-06-18,100.39,108.18,99.99,104.5,10874.743296890041
2013-06-19,104.49,107.5,102.0,105.24,5483.535732550004
2013-06-20,105.24,108.0,102.47,102.61,9088.525475669989
2013-06-21,103.0,104.86,90.0,101.8,12331.663000990031
2013-06-22,101.29,103.0,98.55,100.0,3350.325571310001
2013-06-23,100.0,101.45,98.5,100.41,1977.392706190003
2013-06-24,100.4,102.3,95.0,99.47,9702.688390489702
2013-06-25,98.83,101.0,97.47,97.87,5294.0517961399855
2013-06-26,97.57,99.98,96.13,98.77,4940.407778939988
2013-06-27,98.75,98.76,96.0,96.31,4937.4167544199945
2013-06-28,96.98,97.45,88.01,89.96,18557.529003450018
2013-06-29,89.2,91.61,86.2,88.98,4373.624402549998
2013-06-30,88.83,90.3,88.01,89.53,2390.674412879995
2013-07-01,89.41,90.16,80.94,84.5,20854.468691969876
2013-07-02,83.41,88.5,81.9,88.0,12666.391487420009
2013-07-03,88.04,89.56,75.11,77.01,20740.885525230013
2013-07-04,77.33,83.9,70.06,79.4,21957.43214383991
2013-07-05,79.4,79.4,63.26,66.93,32935.36592905987
2013-07-06,67.13,72.88,63.0,66.34,17245.958281770043
2013-07-07,66.34,73.96,64.5,73.96,6858.522318490004
2013-07-08,73.97,76.94,70.1,74.4,18669.577999920042
2013-07-09,74.0,76.01,70.25,75.01,15908.99990621005
2013-07-10,75.0,86.64,74.81,86.19,27275.184129860023
2013-07-11,86.13,89.96,83.85,87.13,17311.056982989994
2013-07-12,87.81,100.0,86.6,90.17,32060.829852819952
2013-07-13,90.19,92.04,87.15,91.67,6004.555805279987
2013-07-14,91.67,93.0,88.87,90.03,5202.94162176
2013-07-15,90.02,95.0,88.11,93.78,13030.66102003999
2013-07-16,93.76,93.9,89.09,91.55,9285.473549549964
2013-07-17,91.61,92.37,89.0,90.97,7404.866459169963
2013-07-18,90.96,91.0,77.0,85.28,21446.666068449988
2013-07-19,85.0,88.0,83.21,86.51,8689.96075200003
2013-07-20,86.51,87.07,84.27,85.04,4451.474867899991
2013-07-21,85.02,86.99,84.25,85.93,2907.862211350014
2013-07-22,85.73,87.08,83.0,85.6,8294.018168210021
2013-07-23,85.59,88.88,82.0,86.98,13038.501307990047
2013-07-24,86.88,88.48,85.73,88.42,9276.42110090002
2013-07-25,88.42,90.66,87.08,90.16,10416.880096800072
2013-07-26,90.1,91.77,88.56,89.95,6500.584403959981
2013-07-27,89.97,90.16,87.8,88.16,3489.1539696399886
2013-07-28,88.16,94.01,87.9,92.71,7294.352961509996
2013-07-29,92.72,93.5,90.54,93.39,10250.840600439977
2013-07-30,93.45,97.0,92.7,96.57,11695.367568120011
2013-07-31,96.98,101.0,95.0,98.28,17025.38437410998
2013-08-01,97.77,98.44,95.15,96.62,7832.160504670005
2013-08-02,96.63,98.71,93.03,95.85,15553.072969630079
2013-08-03,95.82,97.0,93.98,95.55,4499.946729969988
2013-08-04,95.54,96.61,95.5,96.38,3019.671299010001
2013-08-05,96.38,98.92,96.0,97.81,11003.413532939996
2013-08-06,97.88,98.98,97.07,97.69,9248.612095169992
2013-08-07,97.7,98.32,95.5,97.09,7127.8555516400165
2013-08-08,97.09,97.14,91.11,94.27,14017.032657680063
2013-08-09,94.26,95.75,90.0,92.27,12311.243026570048
2013-08-10,92.72,94.25,92.14,93.51,3115.4550594600023
2013-08-11,93.51,94.58,93.12,94.09,1863.5525634699961
2013-08-12,94.0,96.18,93.31,95.35,7203.733651700004
2013-08-13,95.37,98.19,94.24,98.15,12840.285037390022
2013-08-14,97.75,101.0,97.03,99.19,17997.718619740073
2013-08-15,99.19,100.01,96.68,98.08,9533.324150370014
2013-08-16,98.09,99.0,96.5,98.25,9306.113082329975
2013-08-17,98.26,99.82,97.48,99.71,5533.56584068
2013-08-18,99.71,99.99,98.41,99.3,2757.6074915800064
2013-08-19,99.32,105.16,99.0,102.85,20223.508524340054
2013-08-20,102.85,104.88,100.38,104.87,11512.554733480054
2013-08-21,104.87,114.0,104.56,110.43,23925.718078989892
2013-08-22,111.52,113.02,107.98,109.12,12231.931716660029
2013-08-23,109.12,109.9,104.2,107.65,9469.676296660013
2013-08-24,107.91,110.33,106.64,109.15,4332.686979909964
2013-08-25,109.15,113.28,109.15,113.12,9343.16273408002
2013-08-26,113.12,113.3,110.27,111.9,10842.80342416997
2013-08-27,111.85,118.93,111.76,117.75,18924.739612209978
2013-08-28,117.74,119.63,117.04,117.91,10195.73119444997
2013-08-29,117.91,120.0,117.0,118.5,9789.338853569983
2013-08-30,118.91,126.14,118.04,124.86,17374.3579911399
2013-08-31,124.86,134.95,124.8,128.0,19981.34364226006
2013-09-01,127.9,132.09,126.79,130.66,8021.563235830006
2013-09-02,130.65,132.0,128.52,130.15,8939.399803240018
2013-09-03,129.4,131.0,127.0,129.18,11994.576619660027
2013-09-04,129.2,129.94,115.21,122.81,18821.050128439994
2013-09-05,121.65,127.5,116.07,122.5,19236.832295870074
2013-09-06,122.0,124.54,115.21,117.67,19391.20825468993
2013-09-07,116.56,122.16,115.5,119.93,9676.997497599974
2013-09-08,119.91,120.94,116.0,118.34,5458.6858909600105
2013-09-09,118.37,124.13,115.0,121.68,21345.726336579963
2013-09-10,121.68,124.26,120.8,122.07,11319.889748110038
2013-09-11,122.08,127.72,118.0,127.55,18550.21386039992
2013-09-12,127.54,128.5,123.1,126.38,13856.210633120048
2013-09-13,126.38,128.79,125.05,127.71,9309.949196200003
2013-09-14,127.71,128.0,123.05,124.49,8711.863835640006
2013-09-15,124.49,126.25,123.0,125.36,5360.882429799996
2013-09-16,125.36,126.71,124.03,126.27,7602.347851990015
2013-09-17,126.28,127.69,125.47,126.92,8852.613571820002
2013-09-18,126.92,128.0,124.2,127.0,13495.711053570081
2013-09-19,127.0,127.95,123.02,124.18,10236.248138459992
2013-09-20,124.17,126.02,121.16,122.91,10505.08009305012
2013-09-21,122.92,124.1,121.7,123.39,4154.192023540006
2013-09-22,123.38,123.5,122.35,123.27,2882.091302329998
2013-09-23,123.27,123.99,121.54,122.63,7736.933957800017
2013-09-24,122.81,124.01,121.77,123.86,10183.16714023004
2013-09-25,123.75,125.0,123.23,123.25,8053.184400920014
2013-09-26,123.32,124.9,123.0,124.84,7784.84320927
2013-09-27,124.85,126.96,124.35,126.95,12117.323416019968
2013-09-28,126.95,127.0,124.01,126.54,6320.258364320006
2013-09-29,126.5,128.8,126.08,127.01,6745.394504440024
2013-09-30,127.0,127.53,122.77,126.25,11530.52471883002
2013-10-01,126.25,127.93,125.54,127.33,7513.834960800014
2013-10-02,127.31,127.8,85.0,103.85,60639.3889869799
2013-10-03,103.85,118.79,102.0,117.63,26112.763871100055
2013-10-04,117.62,122.98,116.48,121.94,13194.575954340025
2013-10-05,121.94,122.29,121.11,121.2,2942.6360113099945
2013-10-06,121.25,122.49,121.13,122.49,3926.341318899988
2013-10-07,122.49,124.49,120.11,123.5,11885.134600180016
2013-10-08,123.5,125.17,122.17,124.13,13183.373848940037
2013-10-09,124.5,127.99,122.3,125.9,18933.761263119985
2013-10-10,125.79,126.8,124.9,126.8,11382.146269469993
2013-10-11,126.8,127.42,125.93,127.38,7866.704908230042
2013-10-12,127.38,128.0,126.01,127.98,7571.272863240009
2013-10-13,127.58,133.0,127.57,132.82,12574.147809810042
2013-10-14,132.83,138.22,132.0,135.42,21256.280571910072
2013-10-15,135.43,147.39,134.09,142.76,22232.079112560023
2013-10-16,142.75,147.0,137.38,137.56,26332.896316739952
2013-10-17,137.54,145.0,135.0,143.94,16767.052479669965
2013-10-18,143.94,154.69,143.23,152.89,23007.23097591009
2013-10-19,152.89,172.0,152.44,166.0,37966.98264041013
2013-10-20,166.0,166.6,162.54,166.59,5667.345881610015
2013-10-21,166.6,181.93,166.05,180.13,33107.721110189945
2013-10-22,180.15,196.27,179.0,189.75,41865.06715466993
2013-10-23,189.74,203.96,185.0,203.96,24326.014754889948
2013-10-24,203.94,206.6,156.2,193.87,55593.92700629032
2013-10-25,194.0,194.0,167.67,186.6,32779.54290704005
2013-10-26,187.5,190.0,177.0,179.56,9644.320718990019
2013-10-27,180.39,195.0,179.5,194.0,10095.56583408
2013-10-28,194.99,197.5,190.8,196.62,12248.664559709954
2013-10-29,196.62,205.0,195.32,204.69,16744.50649074
2013-10-30,204.0,206.0,195.0,197.54,25494.148070009935
2013-10-31,197.58,203.75,195.1,203.54,13741.49074655012
2013-11-01,203.54,203.54,200.23,202.15,4962.809001710003
2013-11-02,202.14,205.15,201.2,204.86,6600.098259400019
2013-11-03,204.86,210.0,203.51,210.0,11227.962959730072
2013-11-04,210.0,230.4,207.22,226.83,28261.78814842992
2013-11-05,227.29,250.79,226.0,242.9,42583.70082869981
2013-11-06,242.9,265.0,241.11,263.24,40026.70686768957
2013-11-07,263.24,297.8,263.24,291.0,49703.851801239965
2013-11-08,291.0,334.45,288.81,334.0,40186.15864335
2013-11-09,333.9,363.65,298.95,341.24,44361.21177945025
2013-11-10,341.24,341.24,265.01,323.0,67237.40748143045
2013-11-11,323.0,349.9,310.1,343.91,26943.378243940133
2013-11-12,343.63,357.0,340.01,354.96,19748.28150180003
2013-11-13,354.94,399.89,354.94,393.5,38689.80193193999
2013-11-14,393.5,421.97,381.0,416.95,31638.477442800016
2013-11-15,416.88,431.36,390.0,412.0,32323.206238119903
2013-11-16,412.07,447.47,406.92,434.53,17983.460039139994
2013-11-17,434.53,480.0,434.53,477.38,25991.595174259895
2013-11-18,478.1,669.55,471.23,669.01,57089.07895380969
2013-11-19,669.0,755.0,378.0,536.01,71560.94596710925
2013-11-20,536.01,619.0,440.0,599.0,57711.50722124044
2013-11-21,600.0,730.0,580.37,720.0,30720.731294109904
2013-11-22,720.0,799.8,683.2,795.0,25125.128463909943
2013-11-23,794.0,874.81,785.0,829.15,20338.864613119604
2013-11-24,829.15,842.78,747.0,800.05,20130.687488739564
2013-11-25,800.01,838.2,770.1,817.88,23042.052325270077
2013-11-26,811.95,919.0,801.0,916.3,29793.025088159837
2013-11-27,915.01,969.0,879.99,963.98,30325.529743969753
2013-11-28,963.98,1050.18,931.0,1012.98,36898.59364551988
2013-11-29,1012.0,1141.0,988.22,1131.99,21873.313346860014
2013-11-30,1131.99,1163.0,1080.0,1119.52,12907.559091350146
2013-12-01,1119.52,1123.11,795.6,955.0,61544.38082098007
2013-12-02,955.0,1057.0,925.16,1047.47,31516.725308269506
2013-12-03,1037.11,1088.0,1000.0,1055.0,12567.59167862976
2013-12-04,1055.0,1153.27,1052.1,1132.01,14433.50978208003
2013-12-05,1135.0,1138.58,848.42,1023.87,55262.656989580995
2013-12-06,1020.51,1033.13,796.73,814.91,52688.66174421878
2013-12-07,809.72,844.0,542.38,693.3,79852.4237830006
2013-12-08,693.3,797.0,651.0,787.0,27465.08270961961
2013-12-09,787.0,899.99,766.66,899.9,28510.038730429787
2013-12-10,899.91,989.6,895.01,979.23,22694.679933329942
2013-12-11,979.07,988.0,804.0,879.04,31708.382031339926
2013-12-12,879.04,898.9,832.01,871.22,13973.52413434019
2013-12-13,871.22,920.42,850.0,885.98,14766.951078660473
2013-12-14,888.47,895.0,841.01,850.78,7426.5520346200165
2013-12-15,850.78,869.98,803.51,862.0,11638.000407010077
2013-12-16,861.98,864.0,651.34,691.0,58806.704103979275
2013-12-17,690.5,750.0,612.51,673.62,43034.02835937923
2013-12-18,675.0,680.7,382.21,520.0,137070.17833806347
2013-12-19,520.0,700.0,492.91,685.0,56734.10927257935
2013-12-20,685.1,719.97,570.0,610.0,40959.7406197793
2013-12-21,610.0,648.88,550.0,595.03,19218.170963280132
2013-12-22,595.07,690.0,575.61,612.66,17673.23398639986
2013-12-23,612.66,665.0,607.77,654.76,13100.164165430002
2013-12-24,654.76,668.8,628.11,652.99,12795.804030429957
2013-12-25,653.57,681.24,636.99,679.01,6653.009650750046
2013-12-26,679.01,764.32,677.57,747.0,28028.638357840264
2013-12-27,747.83,762.1,702.26,721.08,16261.662827259845
2013-12-28,723.98,736.01,682.22,715.0,13385.190853170088
2013-12-29,715.0,732.0,703.45,728.0,8121.305817860026
2013-12-30,728.01,740.0,722.81,736.51,6600.239155800133
2013-12-31,736.51,739.0,709.0,732.0,7919.320330240039
2014-01-01,732.0,757.99,729.01,754.9,7907.6378620799715
2014-01-02,751.88,798.7,742.5,784.19,15134.169007380015
2014-01-03,784.19,818.99,767.62,809.4,14860.262828160128
2014-01-04,808.24,830.0,790.2,828.79,10990.14294762006
2014-01-05,828.79,948.0,826.07,905.0,24075.949596399547
2014-01-06,905.0,995.0,876.0,919.24,25886.906391279183
2014-01-07,915.8,943.0,785.0,785.0,34063.521207979575
2014-01-08,785.0,849.79,765.0,823.45,26315.758529480165
2014-01-09,823.94,848.0,779.78,824.76,25302.244201599875
2014-01-10,825.5,861.4,799.41,852.61,12846.160520059992
2014-01-11,851.63,909.96,849.51,896.59,16130.916512960162
2014-01-12,895.0,905.0,826.46,844.05,12189.17547898011
2014-01-13,844.04,844.05,783.11,823.0,19366.391593169912
2014-01-14,823.99,837.0,800.0,815.99,9729.543914170095
2014-01-15,815.99,850.26,805.18,841.14,12267.774496370006
2014-01-16,841.14,849.0,810.01,814.4,8215.451663490021
2014-01-17,814.4,821.0,765.0,797.2,17114.93953748977
2014-01-18,796.97,817.12,796.0,810.0,5486.841520850016
2014-01-19,810.0,842.07,791.01,842.07,8418.008045020037
2014-01-20,841.5,845.0,815.0,826.02,6968.156704770124
2014-01-21,826.02,834.5,814.0,824.89,7669.59937021002
2014-01-22,824.88,824.99,801.0,819.2,8309.094074939956
2014-01-23,819.2,823.28,801.1,812.0,7395.009492060049
2014-01-24,810.95,811.74,767.02,780.0,15775.202537810403
2014-01-25,780.0,817.0,773.4,806.8,8705.564013400166
2014-01-26,806.81,834.0,795.01,814.75,9704.137261870119
2014-01-27,814.67,823.0,725.0,751.95,25194.236626639766
2014-01-28,750.95,812.93,740.01,788.0,20042.816136869787
2014-01-29,785.51,804.95,781.99,794.21,7044.521562430059
2014-01-30,794.21,812.44,770.7,799.99,13125.54815594026
2014-01-31,799.99,809.98,791.0,803.0,7728.160056410064
2014-02-01,803.0,827.38,802.59,813.23,8296.064167470087
2014-02-02,813.23,825.21,810.23,814.99,4075.6824614100237
2014-02-03,814.94,815.0,800.5,808.5,4931.833550280009
2014-02-04,806.99,812.98,796.83,802.99,7592.003164740084
2014-02-05,802.0,810.0,775.0,782.33,8479.502335610163
2014-02-06,780.01,803.0,752.0,763.99,20652.606748679646
2014-02-07,764.0,766.45,619.0,705.01,66362.25784175169
2014-02-08,705.01,723.0,662.01,680.49,13501.115361020033
2014-02-09,680.49,755.42,666.21,687.37,15061.932707189995
2014-02-10,688.0,713.0,530.0,687.81,71860.53695221979
2014-02-11,688.34,720.0,631.0,675.1,40062.43735233883
2014-02-12,677.0,685.19,631.58,651.99,15511.787258229895
2014-02-13,650.04,660.0,601.54,604.11,28145.813616400017
2014-02-14,609.4,712.9,538.01,669.0,68378.14539626907
2014-02-15,670.34,673.17,628.88,655.83,20762.640094379985
2014-02-16,655.83,670.0,590.01,621.0,26397.57091924952
2014-02-17,621.0,664.99,610.0,633.66,19902.439321799797
2014-02-18,633.66,650.0,609.99,627.7,14833.939934950688
2014-02-19,627.7,636.0,617.0,623.01,11128.47837448009
2014-02-20,623.01,631.0,560.9,561.86,34966.69850130979
2014-02-21,561.86,589.0,530.01,581.35,29612.937114618915
2014-02-22,581.35,619.88,562.15,610.88,18076.09102116003
2014-02-23,610.77,646.0,599.78,610.09,20868.15490481967
2014-02-24,609.9,629.0,514.02,535.49,51840.8121771181
2014-02-25,535.49,545.8,400.0,535.0,115761.98662156162
2014-02-26,534.34,610.0,530.0,585.24,49110.90216433993
2014-02-27,585.24,599.99,571.22,583.0,17048.07050459014
2014-02-28,584.7,591.39,541.0,551.89,22634.324987390395
2014-03-01,551.8,576.0,535.0,567.48,14303.941642700334
2014-03-02,567.46,570.99,553.0,566.24,6437.398521410048
2014-03-03,565.38,710.0,562.02,677.69,64914.82037013874
2014-03-04,677.69,702.24,633.64,673.0,28031.317003360036
2014-03-05,673.27,679.97,651.9,669.99,12719.614182000081
2014-03-06,669.0,675.71,650.0,669.57,10404.697393370101
2014-03-07,669.57,670.0,613.45,632.79,21449.426205869368
2014-03-08,632.79,639.79,604.5,620.0,9699.02131269006
2014-03-09,620.02,653.0,613.03,640.0,9121.474747450224
2014-03-10,638.4,646.59,609.0,629.39,13350.321626090054
2014-03-11,628.02,644.44,614.17,632.1,9166.620085160162
2014-03-12,631.72,656.95,628.8,634.95,12741.361272910219
2014-03-13,634.95,650.0,632.0,641.01,6728.152695720107
2014-03-14,641.02,645.0,625.29,630.42,8676.834835140167
2014-03-15,630.99,639.88,625.32,637.24,2202.2180144699964
2014-03-16,637.58,639.39,629.02,634.99,3296.507533709991
2014-03-17,634.99,634.99,619.46,621.11,9165.087960860295
2014-03-18,622.97,624.17,591.13,612.0,14907.797646620154
2014-03-19,613.84,623.95,605.11,611.2,7079.917160710094
2014-03-20,610.01,611.3,578.66,587.98,10906.665279960134
2014-03-21,585.6,607.88,556.0,570.0,22418.17284294024
2014-03-22,569.99,571.99,541.0,565.31,13614.29823425994
2014-03-23,564.31,569.48,556.74,561.0,6098.75124042
2014-03-24,558.22,592.6,547.0,585.99,13674.059942139884
2014-03-25,585.9,587.48,568.86,583.77,8107.382201710096
2014-03-26,583.77,592.0,565.0,581.49,10310.362563760122
2014-03-27,581.48,581.59,466.1,475.0,49205.95632381927
2014-03-28,475.0,532.0,468.3,502.01,34960.055577899926
2014-03-29,502.01,508.0,486.97,491.99,7446.5582645202585
2014-03-30,491.99,492.0,436.0,460.0,31437.045434860214
2014-03-31,460.0,486.7,438.0,454.83,20986.650959930077
2014-04-01,454.81,509.98,452.04,478.98,22904.80786014996
2014-04-02,478.98,494.98,430.0,439.0,34478.66605230964
2014-04-03,438.9,465.0,416.11,451.03,26944.977305129945
2014-04-04,451.03,459.5,430.77,452.2,15699.31017002014
2014-04-05,450.0,464.8,441.25,464.8,6467.317935880024
2014-04-06,464.8,465.0,450.2,456.27,5283.84837762
2014-04-07,459.97,464.19,446.0,447.11,7419.247936829985
2014-04-08,447.11,459.8,446.24,453.57,5844.42247340003
2014-04-09,453.57,457.3,438.08,441.69,8006.604070400031
2014-04-10,441.69,442.46,357.57,363.12,49713.84445345892
2014-04-11,363.1,432.22,339.79,423.0,42124.74577436001
2014-04-12,423.0,439.5,413.72,423.42,10809.052064400112
2014-04-13,424.91,427.75,397.16,416.3,11017.884904690052
2014-04-14,416.29,475.0,408.0,458.5,33640.674856369566
2014-04-15,459.99,528.75,453.16,521.0,32622.077314750237
2014-04-16,523.1,548.0,494.02,530.0,30710.47011726954
2014-04-17,529.26,533.8,481.63,500.09,20052.701998090168
2014-04-18,500.09,506.97,470.0,483.11,11142.83976600013
2014-04-19,482.1,507.43,472.81,503.8,10268.732947810102
2014-04-20,505.18,516.53,493.0,500.0,5798.580197219979
2014-04-21,501.07,515.0,490.0,496.74,8377.056809429992
2014-04-22,497.98,504.9,485.2,490.0,8521.465480430108
2014-04-23,490.0,495.2,484.61,492.0,5696.009062680016
2014-04-24,491.94,505.0,480.0,502.2,7952.773488690069
2014-04-25,502.15,503.99,438.05,466.52,33416.9630081797
2014-04-26,466.71,470.96,451.07,459.0,8812.120099450025
2014-04-27,459.22,461.97,429.95,430.0,9312.346007540038
2014-04-28,430.0,452.16,424.0,442.9,18282.985972300445
2014-04-29,440.41,454.47,432.02,448.0,13844.635064050144
2014-04-30,448.0,453.99,433.08,448.85,10757.364821840125
2014-05-01,449.0,465.88,447.97,460.97,9556.03788617018
2014-05-02,460.97,462.99,444.51,454.5,8269.891417279978
2014-05-03,452.0,454.5,431.0,439.0,7431.626479609995
2014-05-04,439.0,442.83,429.55,438.04,5154.407794390014
2014-05-05,435.88,445.0,425.0,433.0,8188.082794770027
2014-05-06,431.64,434.0,420.27,428.01,8041.198415250082
2014-05-07,429.0,452.0,425.67,440.0,13248.349022940289
2014-05-08,441.47,450.08,437.61,437.69,6326.649183670021
2014-05-09,439.6,457.08,437.71,452.37,8282.111154830076
2014-05-10,452.78,459.24,449.79,455.39,4130.38790298001
